energy_minus_fermi_ev,KS_orbital_DOS_per_ev,KS_orbital_DOS_per_ev_per_substrate_angstrom2,Cu2Te_projected_spectral_weight_per_ev,Cu2Te_projected_spectral_weight_per_ev_per_formula_unit,CdTe_interface_projected_spectral_weight_per_ev_per_atom,Cu2Te_interface_projected_spectral_weight_per_ev_per_atom
-1.24000000,6.012081831809e-01,,6.012081891980e-01,3.006040945990e-01,,
-1.23000000,1.084691271226e+00,,1.084691282081e+00,5.423456410404e-01,,
-1.22000000,1.851444982440e+00,,1.851445000968e+00,9.257225004838e-01,,
-1.21000000,2.989743939991e+00,,2.989743969907e+00,1.494871984954e+00,,
-1.20000000,4.567461807079e+00,,4.567461852778e+00,2.283730926389e+00,,
-1.19000000,6.601360956828e+00,,6.601361022872e+00,3.300680511436e+00,,
-1.18000000,9.026297478918e+00,,9.026297569216e+00,4.513148784608e+00,,
-1.17000000,1.167625061551e+01,,1.167625073231e+01,5.838125366153e+00,,
-1.16000000,1.428942576055e+01,,1.428942590348e+01,7.144712951739e+00,,
-1.15000000,1.654412290403e+01,,1.654412306950e+01,8.272061534748e+00,,
-1.14000000,1.812134054260e+01,,1.812134072383e+01,9.060670361913e+00,,
-1.13000000,1.877822328509e+01,,1.877822347288e+01,9.389111736438e+00,,
-1.12000000,1.840925775761e+01,,1.840925794169e+01,9.204628970845e+00,,
-1.11000000,1.707401509819e+01,,1.707401526890e+01,8.537007634452e+00,,
-1.10000000,1.498140851292e+01,,1.498140866270e+01,7.490704331349e+00,,
-1.09000000,1.243618674013e+01,,1.243618686446e+01,6.218093432228e+00,,
-1.08000000,9.766510599973e+00,,9.766510697602e+00,4.883255348801e+00,,
-1.07000000,7.256199583831e+00,,7.256199656361e+00,3.628099828180e+00,,
-1.06000000,5.100310501354e+00,,5.100310552330e+00,2.550155276165e+00,,
-1.05000000,3.391576487187e+00,,3.391576521083e+00,1.695788260542e+00,,
-1.04000000,2.133655099634e+00,,2.133655120956e+00,1.066827560478e+00,,
-1.03000000,1.269885087432e+00,,1.269885100121e+00,6.349425500606e-01,,
-1.02000000,7.150266537928e-01,,7.150266609372e-01,3.575133304686e-01,,
-1.01000000,3.808883083789e-01,,3.808883121844e-01,1.904441560922e-01,,
-1.00000000,1.919511222092e-01,,1.919511241268e-01,9.597556206340e-02,,
-0.99000000,9.151689394730e-02,,9.151689486152e-02,4.575844743076e-02,,
-0.98000000,4.127903073088e-02,,4.127903114321e-02,2.063951557161e-02,,
-0.97000000,1.761470252028e-02,,1.761470269622e-02,8.807351348108e-03,,
-0.96000000,7.111131962743e-03,,7.111132033764e-03,3.555566016882e-03,,
-0.95000000,2.715937462983e-03,,2.715937490106e-03,1.357968745053e-03,,
-0.94000000,9.813375028402e-04,,9.813375126396e-04,4.906687563198e-04,,
-0.93000000,3.354552780842e-04,,3.354552814337e-04,1.677276407168e-04,,
-0.92000000,1.084846933276e-04,,1.084846944107e-04,5.424234720536e-05,,
-0.91000000,3.319096692853e-05,,3.319096725990e-05,1.659548362995e-05,,
-0.90000000,9.607025564117e-06,,9.607025660021e-06,4.803512830011e-06,,
-0.89000000,2.630725841928e-06,,2.630725868187e-06,1.315362934094e-06,,
-0.88000000,6.815219350801e-07,,6.815219418825e-07,3.407609709413e-07,,
-0.87000000,1.670327720205e-07,,1.670327736876e-07,8.351638684380e-08,,
-0.86000000,3.872943323890e-08,,3.872943362541e-08,1.936471681270e-08,,
-0.85000000,8.495681010815e-09,,8.495681095594e-09,4.247840547797e-09,,
-0.84000000,1.763083398980e-09,,1.763083416572e-09,8.815417082860e-10,,
-0.83000000,3.461506230749e-10,,3.461506265286e-10,1.730753132643e-10,,
-0.82000000,6.429467154140e-11,,6.429467218285e-11,3.214733609142e-11,,
-0.81000000,1.129802286028e-11,,1.129802297299e-11,5.649011486496e-12,,
-0.80000000,1.878224577073e-12,,1.878224595808e-12,9.391122979042e-13,,
-0.79000000,2.953997965651e-13,,2.953997995115e-13,1.476998997558e-13,,
-0.78000000,4.395319678582e-14,,4.395319722419e-14,2.197659861210e-14,,
-0.77000000,6.187117244802e-15,,6.187117306506e-15,3.093558653253e-15,,
-0.76000000,8.239556329692e-16,,8.239556411858e-16,4.119778205929e-16,,
-0.75000000,1.038094550463e-16,,1.038094560814e-16,5.190472804071e-17,,
-0.74000000,1.237335855447e-17,,1.237335867784e-17,6.186679338920e-18,,
-0.73000000,1.395262389997e-18,,1.395262403908e-18,6.976312019538e-19,,
-0.72000000,1.488475807191e-19,,1.488475822030e-19,7.442379110151e-20,,
-0.71000000,1.502260594853e-20,,1.502260609828e-20,7.511303049141e-21,,
-0.70000000,1.434387109780e-21,,1.434387124077e-21,7.171935620386e-22,,
-0.69000000,1.295701837679e-22,,1.295701850593e-22,6.478509252964e-23,,
-0.68000000,1.107290001824e-23,,1.107290012859e-23,5.536450064296e-24,,
-0.67000000,8.952313558187e-25,,8.952313647400e-25,4.476156823700e-25,,
-0.66000000,6.847417281006e-26,,6.847417349238e-26,3.423708674619e-26,,
-0.65000000,4.954911555415e-27,,4.954911604785e-27,2.477455802392e-27,,
-0.64000000,3.392052941160e-28,,3.392052974956e-28,1.696026487478e-28,,
-0.63000000,2.196883060662e-29,,2.196883082548e-29,1.098441541274e-29,,
-0.62000000,1.346074287204e-30,,1.346074300613e-30,6.730371503065e-31,,
-0.61000000,7.803869229440e-32,,7.803869307162e-32,3.901934653581e-32,,
-0.60000000,4.501626798860e-33,,4.501626841479e-33,2.250813420740e-33,,
-0.59000000,4.457242852015e-33,,4.457242854226e-33,2.228621427113e-33,,
-0.58000000,7.624653331345e-32,,7.624653331356e-32,3.812326665678e-32,,
-0.57000000,1.298242837128e-30,,1.298242837128e-30,6.491214185642e-31,,
-0.56000000,2.091563972584e-29,,2.091563972584e-29,1.045781986292e-29,,
-0.55000000,3.187896446393e-28,,3.187896446393e-28,1.593948223197e-28,,
-0.54000000,4.596792996258e-27,,4.596792996258e-27,2.298396498129e-27,,
-0.53000000,6.270806537011e-26,,6.270806537011e-26,3.135403268506e-26,,
-0.52000000,8.093001227985e-25,,8.093001227985e-25,4.046500613992e-25,,
-0.51000000,9.881289044052e-24,,9.881289044052e-24,4.940644522026e-24,,
-0.50000000,1.141393648888e-22,,1.141393648888e-22,5.706968244442e-23,,
-0.49000000,1.247312363268e-21,,1.247312363268e-21,6.236561816339e-22,,
-0.48000000,1.289534685462e-20,,1.289534685462e-20,6.447673427309e-21,,
-0.47000000,1.261272664073e-19,,1.261272664073e-19,6.306363320367e-20,,
-0.46000000,1.167087075085e-18,,1.167087075085e-18,5.835435375426e-19,,
-0.45000000,1.021682781869e-17,,1.021682781869e-17,5.108413909343e-18,,
-0.44000000,8.461506865415e-17,,8.461506865415e-17,4.230753432707e-17,,
-0.43000000,6.629771164114e-16,,6.629771164114e-16,3.314885582057e-16,,
-0.42000000,4.914383406658e-15,,4.914383406658e-15,2.457191703329e-15,,
-0.41000000,3.446353551610e-14,,3.446353551610e-14,1.723176775805e-14,,
-0.40000000,2.286502754936e-13,,2.286502754936e-13,1.143251377468e-13,,
-0.39000000,1.435178090967e-12,,1.435178090967e-12,7.175890454835e-13,,
-0.38000000,8.522429294260e-12,,8.522429294260e-12,4.261214647130e-12,,
-0.37000000,4.787914149278e-11,,4.787914149278e-11,2.393957074639e-11,,
-0.36000000,2.544819433916e-10,,2.544819433916e-10,1.272409716958e-10,,
-0.35000000,1.279670910418e-09,,1.279670910418e-09,6.398354552090e-10,,
-0.34000000,6.087994911123e-09,,6.087994911123e-09,3.043997455562e-09,,
-0.33000000,2.740249218681e-08,,2.740249218681e-08,1.370124609340e-08,,
-0.32000000,1.166950219496e-07,,1.166950219496e-07,5.834751097481e-08,,
-0.31000000,4.701860924711e-07,,4.701860924711e-07,2.350930462355e-07,,
-0.30000000,1.792477509168e-06,,1.792477509168e-06,8.962387545838e-07,,
-0.29000000,6.465748830935e-06,,6.465748830935e-06,3.232874415467e-06,,
-0.28000000,2.206907883198e-05,,2.206907883198e-05,1.103453941599e-05,,
-0.27000000,7.128113584813e-05,,7.128113584813e-05,3.564056792406e-05,,
-0.26000000,2.178824077201e-04,,2.178824077201e-04,1.089412038600e-04,,
-0.25000000,6.303307195566e-04,,6.303307195566e-04,3.151653597783e-04,,
-0.24000000,1.726105523047e-03,,1.726105523047e-03,8.630527615233e-04,,
-0.23000000,4.474950429485e-03,,4.474950429485e-03,2.237475214743e-03,,
-0.22000000,1.098551849883e-02,,1.098551849883e-02,5.492759249417e-03,,
-0.21000000,2.554342287756e-02,,2.554342287756e-02,1.277171143878e-02,,
-0.20000000,5.627434719464e-02,,5.627434719464e-02,2.813717359732e-02,,
-0.19000000,1.175170844797e-01,,1.175170844797e-01,5.875854223987e-02,,
-0.18000000,2.327479146709e-01,,2.327479146709e-01,1.163739573354e-01,,
-0.17000000,4.374804730533e-01,,4.374804730533e-01,2.187402365267e-01,,
-0.16000000,7.810566753119e-01,,7.810566753119e-01,3.905283376559e-01,,
-0.15000000,1.325863505179e+00,,1.325863505179e+00,6.629317525895e-01,,
-0.14000000,2.142564030084e+00,,2.142564030084e+00,1.071282015042e+00,,
-0.13000000,3.300649732149e+00,,3.300649732149e+00,1.650324866074e+00,,
-0.12000000,4.854945475344e+00,,4.854945475344e+00,2.427472737672e+00,,
-0.11000000,6.830174524734e+00,,6.830174524734e+00,3.415087262367e+00,,
-0.10000000,9.206643802123e+00,,9.206643802123e+00,4.603321901061e+00,,
-0.09000000,1.191007711568e+01,,1.191007711568e+01,5.955038557842e+00,,
-0.08000000,1.480776307977e+01,,1.480776307977e+01,7.403881539887e+00,,
-0.07000000,1.771223221583e+01,,1.771223221583e+01,8.856116107913e+00,,
-0.06000000,2.039332722999e+01,,2.039332722999e+01,1.019666361500e+01,,
-0.05000000,2.259963790502e+01,,2.259963790502e+01,1.129981895251e+01,,
-0.04000000,2.408968353209e+01,,2.408968353209e+01,1.204484176604e+01,,
-0.03000000,2.467067263553e+01,,2.467067263553e+01,1.233533631777e+01,,
-0.02000000,2.423822312773e+01,,2.423822312773e+01,1.211911156387e+01,,
-0.01000000,2.280622970626e+01,,2.280622970626e+01,1.140311485313e+01,,
0.00000000,2.051536031320e+01,,2.051536031320e+01,1.025768015660e+01,,
0.01000000,1.761348327223e+01,,1.761348327223e+01,8.806741636115e+00,,
0.02000000,1.441056086333e+01,,1.441056086333e+01,7.205280431664e+00,,
0.03000000,1.122006031030e+01,,1.122006031030e+01,5.610030155152e+00,,
0.04000000,8.303926082523e+00,,8.303926082523e+00,4.151963041261e+00,,
0.05000000,5.836127529932e+00,,5.836127529932e+00,2.918063764966e+00,,
0.06000000,3.892014322691e+00,,3.892014322691e+00,1.946007161346e+00,,
0.07000000,2.461241934998e+00,,2.461241934998e+00,1.230620967499e+00,,
0.08000000,1.475171290283e+00,,1.475171290283e+00,7.375856451414e-01,,
0.09000000,8.376513393226e-01,,8.376513393226e-01,4.188256696613e-01,,
0.10000000,4.504834595055e-01,,4.504834595055e-01,2.252417297528e-01,,
0.11000000,2.293935988044e-01,,2.293935988044e-01,1.146967994022e-01,,
0.12000000,1.105825655643e-01,,1.105825655643e-01,5.529128278213e-02,,
0.13000000,5.045797111212e-02,,5.045797111212e-02,2.522898555606e-02,,
0.14000000,2.179014921171e-02,,2.179014921171e-02,1.089507460585e-02,,
0.15000000,8.905102562525e-03,,8.905102562525e-03,4.452551281262e-03,,
0.16000000,3.443783584053e-03,,3.443783584053e-03,1.721891792027e-03,,
0.17000000,1.260166059920e-03,,1.260166059920e-03,6.300830299600e-04,,
0.18000000,4.363116747377e-04,,4.363116747377e-04,2.181558373688e-04,,
0.19000000,1.429319302696e-04,,1.429319302696e-04,7.146596513479e-05,,
0.20000000,4.430109563696e-05,,4.430109563696e-05,2.215054781848e-05,,
0.21000000,1.299105187934e-05,,1.299105187934e-05,6.495525939670e-06,,
0.22000000,3.604230487634e-06,,3.604230487634e-06,1.802115243817e-06,,
0.23000000,9.460510300376e-07,,9.460510300376e-07,4.730255150188e-07,,
0.24000000,2.349369800125e-07,,2.349369800125e-07,1.174684900062e-07,,
0.25000000,5.521250415443e-08,,5.521250415426e-08,2.760625207713e-08,,
0.26000000,1.236115307525e-08,,1.236115307432e-08,6.180576537162e-09,,
0.27000000,3.062147243494e-09,,3.062147238671e-09,1.531073619335e-09,,
0.28000000,2.886013369393e-09,,2.886013345665e-09,1.443006672833e-09,,
0.29000000,1.114035124001e-08,,1.114035112957e-08,5.570175564787e-09,,
0.30000000,4.864619607353e-08,,4.864619558724e-08,2.432309779362e-08,,
0.31000000,2.025805556340e-07,,2.025805536082e-07,1.012902768041e-07,,
0.32000000,7.983726391990e-07,,7.983726312153e-07,3.991863156077e-07,,
0.33000000,2.976712230700e-06,,2.976712200933e-06,1.488356100466e-06,,
0.34000000,1.049991759020e-05,,1.049991748520e-05,5.249958742598e-06,,
0.35000000,3.503906742330e-05,,3.503906707291e-05,1.751953353646e-05,,
0.36000000,1.106207981753e-04,,1.106207970691e-04,5.531039853456e-05,,
0.37000000,3.303989337622e-04,,3.303989304582e-04,1.651994652291e-04,,
0.38000000,9.335940750504e-04,,9.335940657145e-04,4.667970328573e-04,,
0.39000000,2.495715848439e-03,,2.495715823482e-03,1.247857911741e-03,,
0.40000000,6.311749979665e-03,,6.311749916547e-03,3.155874958274e-03,,
0.41000000,1.510156784433e-02,,1.510156769331e-02,7.550783846656e-03,,
0.42000000,3.418313492109e-02,,3.418313457926e-02,1.709156728963e-02,,
0.43000000,7.320139215730e-02,,7.320139142529e-02,3.660069571264e-02,,
0.44000000,1.483011068548e-01,,1.483011053718e-01,7.415055268588e-02,,
0.45000000,2.842412108606e-01,,2.842412080182e-01,1.421206040091e-01,,
0.46000000,5.154034212346e-01,,5.154034160806e-01,2.577017080403e-01,,
0.47000000,8.841483685554e-01,,8.841483597139e-01,4.420741798569e-01,,
0.48000000,1.434896588615e+00,,1.434896574266e+00,7.174482871331e-01,,
0.49000000,2.203097190341e+00,,2.203097168310e+00,1.101548584155e+00,,
0.50000000,3.200105605093e+00,,3.200105573091e+00,1.600052786546e+00,,
0.51000000,4.397568010133e+00,,4.397567966157e+00,2.198783983078e+00,,
0.52000000,5.717134629571e+00,,5.717134572400e+00,2.858567286200e+00,,
0.53000000,7.031724941768e+00,,7.031724871451e+00,3.515862435725e+00,,
0.54000000,8.182065078648e+00,,8.182064996827e+00,4.091032498414e+00,,
0.55000000,9.007029498585e+00,,9.007029408515e+00,4.503514704257e+00,,
0.56000000,9.380324036950e+00,,9.380323943146e+00,4.690161971573e+00,,
0.57000000,9.242122005506e+00,,9.242121913085e+00,4.621060956542e+00,,
0.58000000,8.614759427434e+00,,8.614759341287e+00,4.307379670643e+00,,
0.59000000,7.596826554534e+00,,7.596826478566e+00,3.798413239283e+00,,
0.60000000,6.337804935191e+00,,6.337804871812e+00,3.168902435906e+00,,
0.61000000,5.002223890307e+00,,5.002223840285e+00,2.501111920142e+00,,
0.62000000,3.735123654549e+00,,3.735123617198e+00,1.867561808599e+00,,
0.63000000,2.638544617683e+00,,2.638544591298e+00,1.319272295649e+00,,
0.64000000,1.763362095782e+00,,1.763362078149e+00,8.816810390744e-01,,
0.65000000,1.114900628526e+00,,1.114900617377e+00,5.574503086886e-01,,
0.66000000,6.668811159983e-01,,6.668811093295e-01,3.334405546647e-01,,
0.67000000,3.773794780694e-01,,3.773794742956e-01,1.886897371478e-01,,
0.68000000,2.020345941795e-01,,2.020345921592e-01,1.010172960796e-01,,
0.69000000,1.023271315502e-01,,1.023271305270e-01,5.116356526348e-02,,
0.70000000,4.903130595681e-02,,4.903130546650e-02,2.451565273325e-02,,
0.71000000,2.222663522402e-02,,2.222663500175e-02,1.111331750088e-02,,
0.72000000,9.532165708519e-03,,9.532165613198e-03,4.766082806599e-03,,
0.73000000,3.867470818165e-03,,3.867470779490e-03,1.933735389745e-03,,
0.74000000,1.484499677681e-03,,1.484499662836e-03,7.422498314180e-04,,
0.75000000,5.390769594882e-04,,5.390769540974e-04,2.695384770487e-04,,
0.76000000,1.851991687611e-04,,1.851991669091e-04,9.259958345456e-05,,
0.77000000,6.019284856152e-05,,6.019284795959e-05,3.009642397980e-05,,
0.78000000,1.850837797122e-05,,1.850837778614e-05,9.254188893070e-06,,
0.79000000,5.384054208419e-06,,5.384054154579e-06,2.692027077289e-06,,
0.80000000,1.481726636584e-06,,1.481726621767e-06,7.408633108835e-07,,
0.81000000,3.857841252635e-07,,3.857841214056e-07,1.928920607028e-07,,
0.82000000,9.502507427902e-08,,9.502507332877e-08,4.751253666438e-08,,
0.83000000,2.214367420620e-08,,2.214367398476e-08,1.107183699238e-08,,
0.84000000,4.881786165581e-09,,4.881786116763e-09,2.440893058382e-09,,
0.85000000,1.018182325570e-09,,1.018182315388e-09,5.090911576942e-10,,
0.86000000,2.009070196188e-10,,2.009070176098e-10,1.004535088049e-10,,
0.87000000,3.752177427373e-11,,3.752177389879e-11,1.876088694940e-11,,
0.88000000,6.749322239781e-12,,6.749322174180e-12,3.374661087090e-12,,
0.89000000,1.928482598386e-12,,1.928482591440e-12,9.642412957200e-13,,
0.90000000,5.243859230739e-12,,5.243859254397e-12,2.621929627198e-12,,
0.91000000,2.960217152078e-11,,2.960217166875e-11,1.480108583437e-11,,
0.92000000,1.632635024332e-10,,1.632635032513e-10,8.163175162565e-11,,
0.93000000,8.525831086086e-10,,8.525831128809e-10,4.262915564405e-10,,
0.94000000,4.212222342531e-09,,4.212222363637e-09,2.106111181819e-09,,
0.95000000,1.968809484987e-08,,1.968809494851e-08,9.844047474256e-09,,
0.96000000,8.705900664719e-08,,8.705900708335e-08,4.352950354167e-08,,
0.97000000,3.642011602517e-07,,3.642011620762e-07,1.821005810381e-07,,
0.98000000,1.441406729584e-06,,1.441406736804e-06,7.207033684021e-07,,
0.99000000,5.396962102998e-06,,5.396962130031e-06,2.698481065015e-06,,
1.00000000,1.911744258117e-05,,1.911744267692e-05,9.558721338458e-06,,
1.01000000,6.406603154848e-05,,6.406603186933e-05,3.203301593466e-05,,
1.02000000,2.031156817627e-04,,2.031156827799e-04,1.015578413899e-04,,
1.03000000,6.092235588702e-04,,6.092235619208e-04,3.046117809604e-04,,
1.04000000,1.728731424359e-03,,1.728731433015e-03,8.643657165073e-04,,
1.05000000,4.640833277401e-03,,4.640833300635e-03,2.320416650318e-03,,
1.06000000,1.178642262459e-02,,1.178642268359e-02,5.893211341796e-03,,
1.07000000,2.831950481722e-02,,2.831950495898e-02,1.415975247949e-02,,
1.08000000,6.437346757868e-02,,6.437346790089e-02,3.218673395045e-02,,
1.09000000,1.384349521917e-01,,1.384349528846e-01,6.921747644230e-02,,
1.10000000,2.816451060594e-01,,2.816451074690e-01,1.408225537345e-01,,
1.11000000,5.420960792179e-01,,5.420960819307e-01,2.710480409653e-01,,
1.12000000,9.871153968244e-01,,9.871154017638e-01,4.935577008819e-01,,
1.13000000,1.700502162738e+00,,1.700502171246e+00,8.502510856232e-01,,
1.14000000,2.771430895147e+00,,2.771430909012e+00,1.385715454506e+00,,
1.15000000,4.273153780524e+00,,4.273153801901e+00,2.136576900951e+00,,
1.16000000,6.233193274545e+00,,6.233193305726e+00,3.116596652863e+00,,
1.17000000,8.601818356242e+00,,8.601818399268e+00,4.300909199634e+00,,
1.18000000,1.123020138526e+01,,1.123020144143e+01,5.615100720713e+00,,
1.19000000,1.387082922044e+01,,1.387082928981e+01,6.935414644906e+00,,
1.20000000,1.620820459174e+01,,1.620820467279e+01,8.104102336397e+00,,
1.21000000,1.791781325997e+01,,1.791781334957e+01,8.958906674783e+00,,
1.22000000,1.873927278066e+01,,1.873927287436e+01,9.369636437178e+00,,
1.23000000,1.854121392267e+01,,1.854121401537e+01,9.270607007687e+00,,
1.24000000,1.735567725507e+01,,1.735567734184e+01,8.677838670919e+00,,
1.25000000,1.536964684625e+01,,1.536964692308e+01,7.684823461542e+00,,
1.26000000,1.287681833605e+01,,1.287681840041e+01,6.438409200206e+00,,
1.27000000,1.020676173731e+01,,1.020676178832e+01,5.103380894159e+00,,
1.28000000,7.655025992552e+00,,7.655026030800e+00,3.827513015400e+00,,
1.29000000,5.434317892129e+00,,5.434317919260e+00,2.717158959630e+00,,
1.30000000,3.656447588523e+00,,3.656447606730e+00,1.828223803365e+00,,
1.31000000,2.342857265532e+00,,2.342857277091e+00,1.171428638546e+00,,
1.32000000,1.453330040137e+00,,1.453330047080e+00,7.266650235398e-01,,
1.33000000,9.201086528737e-01,,9.201086568190e-01,4.600543284095e-01,,
1.34000000,6.771373630544e-01,,6.771373651753e-01,3.385686825876e-01,,
1.35000000,6.787317928551e-01,,6.787317939338e-01,3.393658969669e-01,,
1.36000000,9.061238735368e-01,,9.061238740558e-01,4.530619370279e-01,,
1.37000000,1.362875834560e+00,,1.362875834797e+00,6.814379173983e-01,,
1.38000000,2.061436150231e+00,,2.061436150333e+00,1.030718075167e+00,,
1.39000000,3.004120881811e+00,,3.004120881852e+00,1.502060440926e+00,,
1.40000000,4.163191444347e+00,,4.163191444363e+00,2.081595722182e+00,,
1.41000000,5.466124263640e+00,,5.466124263646e+00,2.733062131823e+00,,
1.42000000,6.792418334633e+00,,6.792418334635e+00,3.396209167317e+00,,
1.43000000,7.986110802502e+00,,7.986110802503e+00,3.993055401251e+00,,
1.44000000,8.883360145255e+00,,8.883360145255e+00,4.441680072628e+00,,
1.45000000,9.348469951441e+00,,9.348469951441e+00,4.674234975720e+00,,
1.46000000,9.307272701076e+00,,9.307272701076e+00,4.653636350538e+00,,
1.47000000,8.766419091730e+00,,8.766419091730e+00,4.383209545865e+00,,
1.48000000,7.811594646131e+00,,7.811594646131e+00,3.905797323066e+00,,
1.49000000,6.585288283224e+00,,6.585288283224e+00,3.292644141612e+00,,
1.50000000,5.252033540617e+00,,5.252033540617e+00,2.626016770308e+00,,
1.51000000,3.962760196682e+00,,3.962760196682e+00,1.981380098341e+00,,
1.52000000,2.828692208251e+00,,2.828692208251e+00,1.414346104126e+00,,
1.53000000,1.910254347214e+00,,1.910254347214e+00,9.551271736069e-01,,
1.54000000,1.220434004119e+00,,1.220434004119e+00,6.102170020595e-01,,
1.55000000,7.376579084283e-01,,7.376579084283e-01,3.688289542141e-01,,
1.56000000,4.218065374469e-01,,4.218065374469e-01,2.109032687235e-01,,
1.57000000,2.281861129491e-01,,2.281861129491e-01,1.140930564746e-01,,
1.58000000,1.167838301583e-01,,1.167838301583e-01,5.839191507914e-02,,
1.59000000,5.654494934484e-02,,5.654494934484e-02,2.827247467242e-02,,
1.60000000,2.590135738813e-02,,2.590135738813e-02,1.295067869407e-02,,
1.61000000,1.122454717830e-02,,1.122454717830e-02,5.612273589148e-03,,
1.62000000,4.601852933952e-03,,4.601852933952e-03,2.300926466976e-03,,
1.63000000,1.784901446099e-03,,1.784901446099e-03,8.924507230496e-04,,
1.64000000,6.549578440247e-04,,6.549578440247e-04,3.274789220123e-04,,
1.65000000,2.273683732271e-04,,2.273683732271e-04,1.136841866135e-04,,
1.66000000,7.467313102854e-05,,7.467313102854e-05,3.733656551427e-05,,
1.67000000,2.320151098595e-05,,2.320151098595e-05,1.160075549298e-05,,
1.68000000,6.820022018391e-06,,6.820022018391e-06,3.410011009196e-06,,
1.69000000,1.896587504364e-06,,1.896587504364e-06,9.482937521821e-07,,
1.70000000,4.989736287682e-07,,4.989736287682e-07,2.494868143841e-07,,
1.71000000,1.241937961735e-07,,1.241937961735e-07,6.209689808673e-08,,
1.72000000,2.924420444096e-08,,2.924420444096e-08,1.462210222048e-08,,
1.73000000,6.514743493678e-09,,6.514743493678e-09,3.257371746839e-09,,
1.74000000,1.373005986006e-09,,1.373005986006e-09,6.865029930028e-10,,
1.75000000,2.737569419531e-10,,2.737569419531e-10,1.368784709765e-10,,
1.76000000,5.163871795490e-11,,5.163871795490e-11,2.581935897745e-11,,
1.77000000,9.215170230749e-12,,9.215170230749e-12,4.607585115374e-12,,
1.78000000,1.555782469395e-12,,1.555782469395e-12,7.778912346974e-13,,
1.79000000,2.484917560182e-13,,2.484917560182e-13,1.242458780091e-13,,
1.80000000,3.754850905271e-14,,3.754850905271e-14,1.877425452636e-14,,
1.81000000,5.367734287428e-15,,5.367734287428e-15,2.683867143714e-15,,
1.82000000,7.259503549932e-16,,7.259503549932e-16,3.629751774966e-16,,
1.83000000,9.288389843836e-17,,9.288389843836e-17,4.644194921918e-17,,
1.84000000,1.124324173353e-17,,1.124324173353e-17,5.621620866764e-18,,
1.85000000,1.287538611827e-18,,1.287538611827e-18,6.437693059135e-19,,
1.86000000,1.394911246905e-19,,1.394911246905e-19,6.974556234525e-20,,
1.87000000,1.429718346808e-20,,1.429718346808e-20,7.148591734041e-21,,
1.88000000,1.386347185230e-21,,1.386347185230e-21,6.931735926151e-22,,
1.89000000,1.271777449523e-22,,1.271777449523e-22,6.358887247613e-23,,
1.90000000,1.103742677650e-23,,1.103742677650e-23,5.518713388251e-24,,
1.91000000,9.062377543997e-25,,9.062377543997e-25,4.531188771998e-25,,
1.92000000,7.039374445992e-26,,7.039374445992e-26,3.519687222996e-26,,
1.93000000,5.173013165653e-27,,5.173013165653e-27,2.586506582826e-27,,
1.94000000,3.596422454145e-28,,3.596422454145e-28,1.798211227073e-28,,
1.95000000,2.365458960367e-29,,2.365458960367e-29,1.182729480184e-29,,
1.96000000,1.471898067567e-30,,1.471898067567e-30,7.359490337837e-31,,
1.97000000,8.664782245658e-32,,8.664782245658e-32,4.332391122829e-32,,
1.98000000,4.825642792999e-33,,4.825642792999e-33,2.412821396499e-33,,
1.99000000,2.542554609993e-34,,2.542554609993e-34,1.271277304996e-34,,
2.00000000,1.267368791314e-35,,1.267368791314e-35,6.336843956568e-36,,
2.01000000,5.976588127094e-37,,5.976588127094e-37,2.988294063547e-37,,
2.02000000,2.666375114034e-38,,2.666375114034e-38,1.333187557017e-38,,
2.03000000,1.125399627833e-39,,1.125399627833e-39,5.626998139167e-40,,
2.04000000,4.493760137482e-41,,4.493760137482e-41,2.246880068741e-41,,
2.05000000,1.697581399748e-42,,1.697581399748e-42,8.487906998742e-43,,
2.06000000,6.066929230354e-44,,6.066929230354e-44,3.033464615177e-44,,
2.07000000,2.051279549552e-45,,2.051279549552e-45,1.025639774776e-45,,
2.08000000,6.561428065939e-47,,6.561428065939e-47,3.280714032969e-47,,
2.09000000,1.985589620558e-48,,1.985589620558e-48,9.927948102789e-49,,
2.10000000,5.684577820840e-50,,5.684577820840e-50,2.842288910420e-50,,
2.11000000,1.539658978642e-51,,1.539658978642e-51,7.698294893212e-52,,
2.12000000,3.945194890493e-53,,3.945194890493e-53,1.972597445246e-53,,
2.13000000,9.563788986529e-55,,9.563788986529e-55,4.781894493264e-55,,
2.14000000,2.193355909443e-56,,2.193355909443e-56,1.096677954721e-56,,
2.15000000,4.758891827803e-58,,4.758891827803e-58,2.379445913901e-58,,
2.16000000,9.768326283800e-60,,9.768326283800e-60,4.884163141900e-60,,
2.17000000,1.896933395470e-61,,1.896933395470e-61,9.484666977351e-62,,
2.18000000,3.484990571398e-63,,3.484990571398e-63,1.742495285699e-63,,
2.19000000,6.057155637393e-65,,6.057155637393e-65,3.028577818697e-65,,
2.20000000,9.959865157310e-67,,9.959865157310e-67,4.979932578655e-67,,
2.21000000,1.549372291371e-68,,1.549372291371e-68,7.746861456853e-69,,
2.22000000,2.280214543723e-70,,2.280214543723e-70,1.140107271861e-70,,
2.23000000,3.174777094056e-72,,3.174777094056e-72,1.587388547028e-72,,
2.24000000,4.181849176602e-74,,4.181849176602e-74,2.090924588301e-74,,
2.25000000,5.211240218374e-76,,5.211240218374e-76,2.605620109187e-76,,
2.26000000,6.143720089610e-78,,6.143720089610e-78,3.071860044805e-78,,
