energy_minus_fermi_ev,KS_orbital_DOS_per_ev,KS_orbital_DOS_per_ev_per_substrate_angstrom2,Cu2Te_projected_spectral_weight_per_ev,Cu2Te_projected_spectral_weight_per_ev_per_formula_unit,CdTe_interface_projected_spectral_weight_per_ev_per_atom,Cu2Te_interface_projected_spectral_weight_per_ev_per_atom
-19.63000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.62000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.61000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.60000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.59000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.58000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.57000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.56000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.55000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.54000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.53000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.52000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.51000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.50000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.49000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.48000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.47000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.46000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.45000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.44000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.43000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.42000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.41000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.40000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.39000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.38000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.37000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.36000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.35000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.34000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.33000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.32000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.31000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.30000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.29000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.28000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.27000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.26000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.25000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.24000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.23000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.22000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.21000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.20000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.19000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.18000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.17000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.16000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.15000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.14000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.13000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.12000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.11000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.10000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.09000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.08000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.07000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.06000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.05000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.04000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.03000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.02000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.01000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-19.00000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.99000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.98000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.97000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.96000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.95000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.94000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.93000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.92000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.91000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.90000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.89000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.88000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.87000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.86000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.85000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.84000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.83000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.82000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.81000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.80000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.79000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.78000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.77000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.76000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.75000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.74000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.73000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.72000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.71000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.70000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.69000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.68000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.67000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.66000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.65000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.64000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.63000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.62000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.61000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.60000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.59000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.58000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.57000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.56000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.55000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.54000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.53000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.52000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.51000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.50000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.49000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.48000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.47000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.46000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.45000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.44000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.43000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.42000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.41000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.40000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.39000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.38000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.37000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.36000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.35000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.34000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.33000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.32000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.31000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.30000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.29000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.28000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.27000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.26000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.25000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.24000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.23000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.22000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.21000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.20000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.19000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.18000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.17000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.16000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.15000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.14000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.13000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.12000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.11000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.10000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.09000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.08000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.07000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.06000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.05000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.04000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.03000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.02000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.01000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-18.00000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.99000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.98000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.97000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.96000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.95000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.94000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.93000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.92000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.91000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.90000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.89000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.88000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.87000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.86000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.85000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.84000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.83000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.82000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.81000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.80000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.79000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.78000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.77000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.76000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.75000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.74000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.73000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.72000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.71000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.70000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.69000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.68000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.67000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.66000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.65000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.64000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.63000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.62000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.61000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.60000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.59000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.58000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.57000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.56000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.55000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.54000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.53000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.52000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.51000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.50000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.49000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.48000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.47000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.46000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.45000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.44000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.43000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.42000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.41000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.40000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.39000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.38000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.37000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.36000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.35000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.34000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.33000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.32000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.31000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.30000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.29000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.28000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.27000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.26000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.25000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.24000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.23000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.22000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.21000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.20000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.19000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.18000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.17000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.16000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.15000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.14000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.13000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.12000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.11000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.10000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.09000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.08000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.07000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.06000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.05000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.04000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.03000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.02000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.01000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-17.00000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.99000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.98000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.97000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.96000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.95000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.94000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.93000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.92000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.91000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.90000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.89000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.88000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.87000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.86000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.85000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.84000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.83000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.82000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.81000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.80000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.79000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.78000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.77000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.76000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.75000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.74000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.73000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.72000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.71000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.70000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.69000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.68000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.67000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.66000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.65000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.64000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.63000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.62000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.61000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
-16.60000000,0.000000000000e+00,0.000000000000e+00,,,0.000000000000e+00,
